NameTag ,HashCommit, Date, Project Name, Package Name, Type Name, Method Name, Implementation Smell, Cause of the Smell
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit.appengine,UrlFetchClientTest,headers,Magic Number,The method contains a magic number: 2
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit.appengine,UrlFetchClientTest,response,Long Statement,The length of the statement "when(fetchResponse.getHeaders()).thenReturn(asList(new HTTPHeader("foo"`"bar")`new HTTPHeader("kit"`"kat")`new HTTPHeader("Content-Type"`"text/plain")));" is 153.
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit.appengine,UrlFetchClientTest,response,Long Statement,The length of the statement "assertThat(response.getHeaders()).hasSize(3).containsOnly(new Header("foo"`"bar")`new Header("kit"`"kat")`new Header("Content-Type"`"text/plain"));" is 147.
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit.appengine,UrlFetchClientTest,response,Magic Number,The method contains a magic number: 200
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit.appengine,UrlFetchClientTest,response,Magic Number,The method contains a magic number: 200
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit.appengine,UrlFetchClientTest,response,Magic Number,The method contains a magic number: 3
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit.appengine,UrlFetchClientTest,responseNullUrlPullsFromRequest,Long Statement,The length of the statement "when(fetchResponse.getHeaders()).thenReturn(asList(new HTTPHeader("foo"`"bar")`new HTTPHeader("kit"`"kat")`new HTTPHeader("Content-Type"`"text/plain")));" is 153.
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit.appengine,UrlFetchClientTest,responseNullUrlPullsFromRequest,Long Statement,The length of the statement "assertThat(response.getHeaders()).hasSize(3).containsOnly(new Header("foo"`"bar")`new Header("kit"`"kat")`new Header("Content-Type"`"text/plain"));" is 147.
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit.appengine,UrlFetchClientTest,responseNullUrlPullsFromRequest,Magic Number,The method contains a magic number: 200
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit.appengine,UrlFetchClientTest,responseNullUrlPullsFromRequest,Magic Number,The method contains a magic number: 200
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit.appengine,UrlFetchClientTest,responseNullUrlPullsFromRequest,Magic Number,The method contains a magic number: 3
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit.appengine,UrlFetchClientTest,emptyResponse,Magic Number,The method contains a magic number: 200
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit.appengine,UrlFetchClientTest,emptyResponse,Magic Number,The method contains a magic number: 200
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit.appengine,UrlFetchClientTest,emptyResponse,Magic Number,The method contains a magic number: 2
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,Platform,findPlatform,Empty catch clause,The method has an empty catch block.
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,Platform,hasOkHttpOnClasspath,Empty catch clause,The method has an empty catch block.
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,Platform,hasOkHttpOnClasspath,Empty catch clause,The method has an empty catch block.
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,Platform,hasOkHttpOnClasspath,Long Statement,The length of the statement "throw new RuntimeException("" + "Retrofit detected an unsupported OkHttp on the classpath.\n" + "To use OkHttp with this version of Retrofit` you'll need:\n"+ "1. com.squareup.okhttp:okhttp:1.6.0 (or newer)\n"+ "2. com.squareup.okhttp:okhttp-urlconnection:1.6.0 (or newer)\n"+ "Note that OkHttp 2.0.0+ is supported!");" is 318.
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,Platform,hasRxJavaOnClasspath,Empty catch clause,The method has an empty catch block.
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,Profiler,RequestInformation,Long Parameter List,The method has 5 parameters. 
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,RequestInformation,RequestInformation,Long Parameter List,The method has 5 parameters. 
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,RequestBuilder,RequestBuilder,Missing default,The following switch statement is missing a default case: switch (methodInfo.requestType) {
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,RequestBuilder,addHeader,Magic Number,The method contains a magic number: 2
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,RequestBuilder,setArguments,Complex Method,Cyclomatic complexity of the method is 45
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,RequestBuilder,setArguments,Long Method,The method has 148 lines of code.
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,RestAdapter,RestAdapter,Long Parameter List,The method has 10 parameters. 
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,RestAdapter,create,Long Statement,The length of the statement "return (T)Proxy.newProxyInstance(service.getClassLoader()`new Class<?>[]{service}`new RestHandler(getMethodInfoCache(service)));" is 128.
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,RestAdapter,invoke,Complex Method,Cyclomatic complexity of the method is 8
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,RestAdapter,invokeRequest,Complex Method,Cyclomatic complexity of the method is 17
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,RestAdapter,invokeRequest,Magic Number,The method contains a magic number: 200
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,RestAdapter,invokeRequest,Magic Number,The method contains a magic number: 300
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,RestAdapter,logAndReplaceRequest,Complex Method,Cyclomatic complexity of the method is 12
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,RestAdapter,getRequestInfo,Long Statement,The length of the statement "return new Profiler.RequestInformation(methodDetails.requestMethod`serverUrl`methodDetails.requestUrl`contentLength`contentType);" is 129.
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,RestAdapter,build,Long Statement,The length of the statement "return new RestAdapter(endpoint`clientProvider`httpExecutor`callbackExecutor`requestInterceptor`converter`profiler`errorHandler`log`logLevel);" is 142.
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,RestAdapter,ensureSaneDefaults,Complex Method,Cyclomatic complexity of the method is 8
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,RestHandler,invoke,Complex Method,Cyclomatic complexity of the method is 8
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,RestHandler,invokeRequest,Complex Method,Cyclomatic complexity of the method is 17
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,RestHandler,invokeRequest,Magic Number,The method contains a magic number: 200
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,RestHandler,invokeRequest,Magic Number,The method contains a magic number: 300
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,Builder,build,Long Statement,The length of the statement "return new RestAdapter(endpoint`clientProvider`httpExecutor`callbackExecutor`requestInterceptor`converter`profiler`errorHandler`log`logLevel);" is 142.
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,Builder,ensureSaneDefaults,Complex Method,Cyclomatic complexity of the method is 8
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,RestMethodInfo,parseMethodAnnotations,Complex Method,Cyclomatic complexity of the method is 18
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,RestMethodInfo,parseMethodAnnotations,Long Statement,The length of the statement "throw methodError("Only methods having %s as data type are allowed to have @%s annotation."`Response.class.getSimpleName()`Streaming.class.getSimpleName());" is 156.
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,RestMethodInfo,parsePath,Complex Conditional,The conditional expression path == null || path.length() == 0 || path.charAt(0) != '/' is complex.
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,RestMethodInfo,parsePath,Long Statement,The length of the statement "throw methodError("URL query string \"%s\" must not have replace block. For dynamic query" + " parameters use @Query."`query);" is 126.
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,RestMethodInfo,parseHeaders,Complex Conditional,The conditional expression colon == -1 || colon == 0 || colon == header.length() - 1 is complex.
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,RestMethodInfo,parseResponseType,Complex Method,Cyclomatic complexity of the method is 10
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,RestMethodInfo,parseParameters,Complex Conditional,The conditional expression requestType == RequestType.SIMPLE && !requestHasBody && gotBody is complex.
parent-1.7.0,2c42f2a1974410e19e3539d11088d2de33780122,Wed Oct 08 20:37:01 CEST 2014,retrofit,retrofit,RestMethodInfo,parseParameters,Complex Method,Cyclomatic complexity of the method is 32
