"arch","test","p_value"
"God Component","ar1",0.773081802287901
"God Component","et1",0.880714948381477
"God Component","it1",0.885675878761657
"God Component","gf1",0.885675878761657
"God Component","mg1",0.154505389094792
"God Component","se1",0.577752709449738
