HashCommit, Date, Project Name, Package Name, Type Name, Design Smell, Cause of the Smell
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because fieldDeclaration is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because fieldDeclarationWithInitialValue is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because fieldDeclarationWithWrappingInitialValue is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because fieldDeclarationWithNewlineInitialValue is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because abstractMethodDeclaration is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because abstractMethodDeclarationWithThrows is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because nonAbstractMethodDeclaration is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because nonAbstractMethodDeclarationWithThrows is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because interfaceMethodDeclaration is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because interfaceMethodDeclarationWithThrows is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because constructorDeclaration is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because simpleConstructor is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because genericsConstructor is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because constructorDeclarationInNestedTypes is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because constructorDeclarationWithThrows is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because statement is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because statementPrecededByComment is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because multiLineStatement is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because addImport is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because addImportAsClass is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because addStaticImport is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because addStaticWildcardImport is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because emptyImports is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because emptyStaticImports is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because addImportFromSubpackage is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because ifControlFlow is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because doWhileControlFlow is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because tryCatchFinallyControlFlow is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because annotatedType is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because annotatedMember is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because annotatedWithSingleAttribute is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because annotatedWithSingleValueAttribute is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because annotatedWithTwoNonArrayAttributes is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because annotatedWithThreeNonArrayAttributes is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because annotatedWithAttributes is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because parameterizedType is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because compressType is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because compressDeeperType is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because compressNestedType is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because compressWildcardType is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because compressSimpleNameCollisionInSamePackage is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because compressJavaLangClass is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because compressJavaLangSubPackageClass is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because configurableIndent is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because outOfOrderModifierSet is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because emptyNonEnumModifierSet is more interested in members of the type: JavaWriter
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.squareup.javawriter,JavaWriterTest,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 57 public methods
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.example,Binding,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: 
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet-clone6,com.example,Binding,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriter,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 51 public methods
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because typeDeclaration is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because enumDeclaration is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because enumDeclarationWithMethod is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because enumDeclarationWithAnnotationAndMethod is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because fieldDeclaration is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because fieldDeclarationWithInitialValue is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because fieldDeclarationWithWrappingInitialValue is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because fieldDeclarationWithNewlineInitialValue is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because abstractMethodDeclaration is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because abstractMethodDeclarationWithThrows is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because nonAbstractMethodDeclaration is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because nonAbstractMethodDeclarationWithThrows is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because interfaceMethodDeclaration is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because interfaceMethodDeclarationWithThrows is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because constructorDeclaration is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because simpleConstructor is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because genericsConstructor is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because constructorDeclarationInNestedTypes is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because constructorDeclarationWithThrows is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because statement is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because statementPrecededByComment is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because multiLineStatement is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because addImport is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because addImportAsClass is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because addStaticImport is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because addNestedClassImportAsClass is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because addStaticWildcardImport is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because emptyImports is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because emptyStaticImports is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because addImportFromSubpackage is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because ifControlFlow is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because doWhileControlFlow is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because tryCatchFinallyControlFlow is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because annotatedType is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because annotatedMember is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because annotatedWithSingleAttribute is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because annotatedWithSingleValueAttribute is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because annotatedWithTwoNonArrayAttributes is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because annotatedWithThreeNonArrayAttributes is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because annotatedWithAttributes is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because parameterizedType is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because compressType is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because compressDeeperType is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because compressNestedType is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because compressWildcardType is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because compressSimpleNameCollisionInSamePackage is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because compressJavaLangClass is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because compressJavaLangSubPackageClass is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because compressVarargsType is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because compressArrayType is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because configurableIndent is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because outOfOrderModifierSet is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Feature Envy,The tool detected a instance of this smell because emptyNonEnumModifierSet is more interested in members of the type: JavaWriter
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,JavaWriterTest,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 59 public methods
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.squareup.javawriter,NestedClass,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: 
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.example,Binding,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: 
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet-clone14,com.example,Binding,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet-clone7,com.squareup.javapoet,AnnotationSpec,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: type; members; type; members; builder
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet-clone7,com.squareup.javapoet,AnnotationSpec,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: WildcardTypeName; CodeWriter; TypeSpec; CodeBlock; Builder; TypeName; ClassName; AnnotationSpec; Visitor; ParameterizedTypeName; ArrayTypeName; TypeVariableName; FieldSpec; MethodSpec; ParameterSpec
