HashCommit, Date, Project Name, Package Name, Type Name, NOF, NOPF, NOM, NOPM, LOC, WMC, NC, DIT, LCOM, FANIN, FANOUT, File path
979eb1cb77cd6363db2b7e8e80aed2987bea7e8a,Sun Feb 03 23:30:29 CET 2013,javapoet,com.squareup.java,JavaWriter,6,0,40,29,533,95,0,0,0.2,2,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\java\JavaWriter.java
979eb1cb77cd6363db2b7e8e80aed2987bea7e8a,Sun Feb 03 23:30:29 CET 2013,javapoet,com.squareup.java,JavaWriterTest,2,0,26,25,205,26,0,0,0.07692307692307693,0,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\java\JavaWriterTest.java
979eb1cb77cd6363db2b7e8e80aed2987bea7e8a,Sun Feb 03 23:30:29 CET 2013,javapoet,com.example,Binding,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\example\Binding.java
d9098957bf1c50aacb4dcb311a963392bd38515a,Thu Oct 24 02:56:28 CEST 2013,javapoet,com.squareup.javawriter,JavaWriter,8,0,59,45,745,136,0,0,0.2542372881355932,2,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javawriter\JavaWriter.java
d9098957bf1c50aacb4dcb311a963392bd38515a,Thu Oct 24 02:56:28 CEST 2013,javapoet,com.squareup.javawriter,JavaWriterTest,2,0,42,40,377,49,0,0,0.07142857142857142,0,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javawriter\JavaWriterTest.java
d9098957bf1c50aacb4dcb311a963392bd38515a,Thu Oct 24 02:56:28 CEST 2013,javapoet,com.example,Binding,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\example\Binding.java
620fdd08c8a018290ba3260b7d4e47c06c5c5ead,Fri Feb 22 00:21:20 CET 2013,javapoet,com.squareup.java,JavaWriter,6,0,43,32,578,104,0,0,0.23255813953488372,2,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\java\JavaWriter.java
620fdd08c8a018290ba3260b7d4e47c06c5c5ead,Fri Feb 22 00:21:20 CET 2013,javapoet,com.squareup.java,JavaWriterTest,2,0,30,29,253,30,0,0,0.1,0,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\java\JavaWriterTest.java
620fdd08c8a018290ba3260b7d4e47c06c5c5ead,Fri Feb 22 00:21:20 CET 2013,javapoet,com.example,Binding,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\example\Binding.java
5659e780ea81ab236a36f3285bdd35d1b61801d0,Sat Feb 02 23:18:31 CET 2013,javapoet,com.squareup.java,JavaWriter,6,0,40,28,530,95,0,0,0.2,2,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\java\JavaWriter.java
5659e780ea81ab236a36f3285bdd35d1b61801d0,Sat Feb 02 23:18:31 CET 2013,javapoet,com.squareup.java,JavaWriterTest,2,0,26,25,205,26,0,0,0.07692307692307693,0,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\java\JavaWriterTest.java
5659e780ea81ab236a36f3285bdd35d1b61801d0,Sat Feb 02 23:18:31 CET 2013,javapoet,com.example,Binding,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\example\Binding.java
7325befff234704ca2f61090b3173a97cce609fe,Mon Jul 15 23:15:35 CEST 2013,javapoet,com.squareup.javawriter,JavaWriter,6,0,56,43,714,127,0,0,0.26785714285714285,2,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javawriter\JavaWriter.java
7325befff234704ca2f61090b3173a97cce609fe,Mon Jul 15 23:15:35 CEST 2013,javapoet,com.squareup.javawriter,JavaWriterTest,2,0,38,37,319,38,0,0,0.07894736842105263,0,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javawriter\JavaWriterTest.java
7325befff234704ca2f61090b3173a97cce609fe,Mon Jul 15 23:15:35 CEST 2013,javapoet,com.example,Binding,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\example\Binding.java
ba6054b095dcab3d5f1b3d6cbb923c621f1498a7,Tue Jun 18 05:36:44 CEST 2013,javapoet,com.squareup.javawriter,JavaWriter,6,0,47,35,640,114,0,0,0.2127659574468085,2,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javawriter\JavaWriter.java
ba6054b095dcab3d5f1b3d6cbb923c621f1498a7,Tue Jun 18 05:36:44 CEST 2013,javapoet,com.squareup.javawriter,JavaWriterTest,2,0,36,35,301,36,0,0,0.08333333333333333,0,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javawriter\JavaWriterTest.java
ba6054b095dcab3d5f1b3d6cbb923c621f1498a7,Tue Jun 18 05:36:44 CEST 2013,javapoet,com.example,Binding,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\example\Binding.java
1746b5ca6600869ad1275c545368eff0ef2609e9,Fri Aug 23 18:31:46 CEST 2013,javapoet,com.squareup.javawriter,JavaWriter,7,0,57,43,730,132,0,0,0.2631578947368421,2,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javawriter\JavaWriter.java
1746b5ca6600869ad1275c545368eff0ef2609e9,Fri Aug 23 18:31:46 CEST 2013,javapoet,com.squareup.javawriter,JavaWriterTest,2,0,41,39,373,48,0,0,0.07317073170731707,0,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javawriter\JavaWriterTest.java
1746b5ca6600869ad1275c545368eff0ef2609e9,Fri Aug 23 18:31:46 CEST 2013,javapoet,com.example,Binding,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\example\Binding.java
7c4b5564761d7f6fb50fe5ccf02e07553675acc1,Sat Mar 16 03:21:19 CET 2013,javapoet,com.squareup.java,JavaWriter,6,0,43,32,578,104,0,0,0.23255813953488372,2,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\java\JavaWriter.java
7c4b5564761d7f6fb50fe5ccf02e07553675acc1,Sat Mar 16 03:21:19 CET 2013,javapoet,com.squareup.java,JavaWriterTest,2,0,31,30,261,31,0,0,0.0967741935483871,0,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\java\JavaWriterTest.java
7c4b5564761d7f6fb50fe5ccf02e07553675acc1,Sat Mar 16 03:21:19 CET 2013,javapoet,com.example,Binding,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\example\Binding.java
84fd31ce9b407dbd1aaea1137dbffbb3065e9b87,Wed Jul 24 08:22:45 CEST 2013,javapoet,com.squareup.javawriter,JavaWriter,6,0,56,43,719,128,0,0,0.26785714285714285,2,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javawriter\JavaWriter.java
84fd31ce9b407dbd1aaea1137dbffbb3065e9b87,Wed Jul 24 08:22:45 CEST 2013,javapoet,com.squareup.javawriter,JavaWriterTest,2,0,39,37,352,46,0,0,0.07692307692307693,0,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javawriter\JavaWriterTest.java
84fd31ce9b407dbd1aaea1137dbffbb3065e9b87,Wed Jul 24 08:22:45 CEST 2013,javapoet,com.example,Binding,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\example\Binding.java
269e7e168421210412c1e882fbcdbe65ad3ec5d6,Fri Jun 07 03:19:56 CEST 2013,javapoet,com.squareup.javawriter,JavaWriter,6,0,47,35,640,114,0,0,0.2127659574468085,2,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javawriter\JavaWriter.java
269e7e168421210412c1e882fbcdbe65ad3ec5d6,Fri Jun 07 03:19:56 CEST 2013,javapoet,com.squareup.javawriter,JavaWriterTest,2,0,36,35,301,36,0,0,0.08333333333333333,0,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javawriter\JavaWriterTest.java
269e7e168421210412c1e882fbcdbe65ad3ec5d6,Fri Jun 07 03:19:56 CEST 2013,javapoet,com.example,Binding,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\example\Binding.java
9a3c603bde0fbec2b3646fc92c99dbf18c6c6367,Tue Dec 17 07:33:28 CET 2013,javapoet,com.squareup.javawriter,JavaWriter,11,0,57,46,724,128,0,0,0.15789473684210525,2,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javawriter\JavaWriter.java
9a3c603bde0fbec2b3646fc92c99dbf18c6c6367,Tue Dec 17 07:33:28 CET 2013,javapoet,com.squareup.javawriter,JavaWriterTest,2,0,50,48,438,57,0,0,0.06,0,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javawriter\JavaWriterTest.java
9a3c603bde0fbec2b3646fc92c99dbf18c6c6367,Tue Dec 17 07:33:28 CET 2013,javapoet,com.example,Binding,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\example\Binding.java
016e6beeacb5adcd90582902ddd5beef7a38df1d,Mon Feb 11 18:01:33 CET 2013,javapoet,com.squareup.java,JavaWriter,6,0,41,30,554,99,0,0,0.21951219512195122,2,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\java\JavaWriter.java
016e6beeacb5adcd90582902ddd5beef7a38df1d,Mon Feb 11 18:01:33 CET 2013,javapoet,com.squareup.java,JavaWriterTest,2,0,28,27,238,28,0,0,0.10714285714285714,0,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\java\JavaWriterTest.java
016e6beeacb5adcd90582902ddd5beef7a38df1d,Mon Feb 11 18:01:33 CET 2013,javapoet,com.example,Binding,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\example\Binding.java
ddb0a4312252e327bfb4738a8d835c4111308f43,Mon Nov 25 01:45:28 CET 2013,javapoet,com.squareup.javawriter,JavaWriter,11,0,57,46,724,128,0,0,0.15789473684210525,1,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javawriter\JavaWriter.java
ddb0a4312252e327bfb4738a8d835c4111308f43,Mon Nov 25 01:45:28 CET 2013,javapoet,com.squareup.javawriter,JavaWriterTest,2,0,48,46,428,55,0,0,0.0625,0,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javawriter\JavaWriterTest.java
ddb0a4312252e327bfb4738a8d835c4111308f43,Mon Nov 25 01:45:28 CET 2013,javapoet,com.example,Binding,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\example\Binding.java
e3779806d57b3d0f5ab168f49967e97f90ea22e1,Thu Sep 26 07:58:34 CEST 2013,javapoet,com.squareup.javawriter,JavaWriter,8,0,59,45,742,135,0,0,0.2542372881355932,2,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javawriter\JavaWriter.java
e3779806d57b3d0f5ab168f49967e97f90ea22e1,Thu Sep 26 07:58:34 CEST 2013,javapoet,com.squareup.javawriter,JavaWriterTest,2,0,41,39,373,48,0,0,0.07317073170731707,0,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javawriter\JavaWriterTest.java
e3779806d57b3d0f5ab168f49967e97f90ea22e1,Thu Sep 26 07:58:34 CEST 2013,javapoet,com.example,Binding,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\example\Binding.java
5eeae81953555b45b098b53dcda9dedaac3faed1,Sat Jan 11 08:39:35 CET 2014,javapoet,com.squareup.javawriter,JavaWriter,11,0,58,47,739,130,0,0,0.15517241379310345,2,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javawriter\JavaWriter.java
5eeae81953555b45b098b53dcda9dedaac3faed1,Sat Jan 11 08:39:35 CET 2014,javapoet,com.squareup.javawriter,JavaWriterTest,2,0,52,50,460,60,0,0,0.057692307692307696,0,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javawriter\JavaWriterTest.java
5eeae81953555b45b098b53dcda9dedaac3faed1,Sat Jan 11 08:39:35 CET 2014,javapoet,com.example,Binding,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\example\Binding.java
fee0bc45e6885e614157dfc2f54e871f1079eba6,Wed May 08 22:25:47 CEST 2013,javapoet,com.squareup.java,JavaWriter,6,0,44,32,591,106,0,0,0.22727272727272727,2,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\java\JavaWriter.java
fee0bc45e6885e614157dfc2f54e871f1079eba6,Wed May 08 22:25:47 CEST 2013,javapoet,com.squareup.java,JavaWriterTest,2,0,32,31,267,32,0,0,0.09375,0,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\java\JavaWriterTest.java
fee0bc45e6885e614157dfc2f54e871f1079eba6,Wed May 08 22:25:47 CEST 2013,javapoet,com.example,Binding,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\example\Binding.java
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet,com.squareup.javawriter,JavaWriter,11,0,59,48,755,134,0,0,0.1694915254237288,2,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javawriter\JavaWriter.java
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet,com.squareup.javawriter,JavaWriterTest,2,0,59,57,516,67,0,0,0.06779661016949153,0,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javawriter\JavaWriterTest.java
ace739ded010ec366f3c2a7a1501d01b7979297d,Fri Apr 18 21:22:27 CEST 2014,javapoet,com.example,Binding,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\example\Binding.java
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet,com.squareup.javawriter,JavaWriter,12,0,62,51,746,130,0,0,0.1935483870967742,2,2,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javawriter\JavaWriter.java
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet,com.squareup.javawriter,StringLiteral,2,0,8,6,82,19,0,0,0.0,4,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javawriter\StringLiteral.java
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet,com.squareup.javawriter,JavaWriterTest,2,0,60,59,499,61,0,0,0.05,0,3,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javawriter\JavaWriterTest.java
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet,com.squareup.javawriter,NestedClass,0,0,0,0,2,0,0,0,-1.0,1,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javawriter\JavaWriterTest.java
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet,com.squareup.javawriter,StringLiteralTest,0,0,2,1,43,9,0,0,-1.0,0,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javawriter\StringLiteralTest.java
ffe1e0d82c97e2be0524dcbb42b12ee4de74df54,Wed Dec 03 23:14:23 CET 2014,javapoet,com.example,Binding,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\example\Binding.java
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,AnnotationSpec,5,2,24,17,209,49,0,0,0.2916666666666667,15,8,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\AnnotationSpec.java
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,Builder,2,0,5,3,45,11,0,0,0.8,8,3,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\AnnotationSpec.java
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,Visitor,1,0,6,4,28,7,0,0,0.0,1,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\AnnotationSpec.java
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,ArrayTypeName,1,1,11,6,49,11,0,1,0.18181818181818182,5,3,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\ArrayTypeName.java
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,ClassName,3,1,19,14,148,28,0,1,0.3157894736842105,23,3,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\ClassName.java
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,CodeBlock,4,0,23,17,200,49,0,0,0.43478260869565216,16,5,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\CodeBlock.java
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,Builder,2,0,15,10,152,38,0,0,0.5333333333333333,0,3,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\CodeBlock.java
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,CodeWriter,15,0,30,17,368,89,0,0,0.1,14,6,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\CodeWriter.java
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,FieldSpec,12,6,19,16,118,24,0,0,0.15789473684210525,6,8,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\FieldSpec.java
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,Builder,6,0,10,9,49,11,0,0,0.7,0,5,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\FieldSpec.java
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFile,14,4,26,23,200,39,0,0,0.34615384615384615,7,7,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\JavaFile.java
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,Builder,6,0,8,7,46,9,0,0,1.0,0,4,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\JavaFile.java
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,MethodSpec,24,11,44,40,347,70,0,0,0.09090909090909091,9,10,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\MethodSpec.java
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,Builder,11,0,31,30,156,36,0,0,0.3870967741935484,0,7,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\MethodSpec.java
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,NameAllocator,2,0,7,6,67,12,0,0,0.2857142857142857,2,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\NameAllocator.java
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,ParameterizedTypeName,2,2,9,5,59,12,0,1,0.3333333333333333,8,5,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\ParameterizedTypeName.java
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,ParameterSpec,8,4,17,13,100,22,0,0,0.17647058823529413,6,7,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\ParameterSpec.java
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,Builder,4,0,7,6,35,8,0,0,0.7142857142857143,0,4,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\ParameterSpec.java
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,TypeName,21,11,31,19,242,94,5,0,0.2903225806451613,23,9,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\TypeName.java
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,TypeSpec,36,16,45,41,435,97,0,0,0.1111111111111111,10,11,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\TypeSpec.java
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,Builder,16,0,28,27,181,41,0,0,0.2857142857142857,0,9,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\TypeSpec.java
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,TypeVariableName,2,2,17,11,118,23,0,1,0.29411764705882354,10,3,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\TypeVariableName.java
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,Util,1,0,14,0,119,36,0,0,0.8571428571428571,17,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\Util.java
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,WildcardTypeName,2,2,13,8,73,18,0,1,0.38461538461538464,6,4,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\WildcardTypeName.java
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,AbstractTypesTest,1,0,33,29,180,33,2,0,0.42424242424242425,1,8,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\AbstractTypesTest.java
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,Parameterized,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\AbstractTypesTest.java
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,Recursive,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\AbstractTypesTest.java
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,DeclaredTypeAsErrorType,1,0,9,9,30,9,0,0,0.5555555555555556,1,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\AbstractTypesTest.java
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,AnnotatedTypeNameTest,2,0,13,12,88,13,0,0,0.38461538461538464,0,7,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\AnnotatedTypeNameTest.java
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,AnnotationSpecTest,0,0,12,1,29,12,0,0,-1.0,0,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\AnnotationSpecTest.java
