NameTag ,HashCommit, Date, Project Name, Package Name, Type Name, Method Name, Implementation Smell, Cause of the Smell
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.okhttp,StethoInterceptorTest,testHappyPath,Long Statement,The length of the statement "Request request=new Request.Builder().url(requestUri.toString()).method("POST"`RequestBody.create(MediaType.parse("text/plain")`requestText)).build();" is 150.
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.okhttp,StethoInterceptorTest,testHappyPath,Long Statement,The length of the statement "Response reply=new Response.Builder().request(request).protocol(Protocol.HTTP_1_1).code(200).body(ResponseBody.create(MediaType.parse("text/plain")`originalBodyData)).build();" is 175.
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.okhttp,StethoInterceptorTest,testHappyPath,Magic Number,The method contains a magic number: 200
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.okhttp,StethoInterceptorTest,testWithRequestCompression,Long Statement,The length of the statement "AtomicReference<NetworkEventReporter.InspectorRequest> capturedRequest=hookAlmostRealRequestWillBeSent(mMockEventReporter);" is 123.
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.okhttp,StethoInterceptorTest,testWithRequestCompression,Long Statement,The length of the statement "Request request=new Request.Builder().url(server.getUrl("/")).addHeader("Content-Encoding"`"gzip").post(compressedBody).build();" is 128.
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.okhttp,StethoInterceptorTest,testWithResponseCompression,Magic Number,The method contains a magic number: 1024
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.okhttp,StethoInterceptorTest,hookAlmostRealInterpretResponseStream,Long Statement,The length of the statement "Mockito.when(mockEventReporter.interpretResponseStream(anyString()`anyString()`anyString()`any(InputStream.class)`any(ResponseHandler.class))).thenAnswer(new Answer<InputStream>(){" is 180.
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.okhttp,StethoInterceptorTest,hookAlmostRealInterpretResponseStream,Long Statement,The length of the statement "return DecompressionHelper.teeInputWithDecompression(null`requestId`responseStream`capturedOutput`contentEncoding`responseHandler);" is 131.
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.okhttp,StethoInterceptorTest,hookAlmostRealInterpretResponseStream,Magic Number,The method contains a magic number: 2
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.okhttp,StethoInterceptorTest,hookAlmostRealInterpretResponseStream,Magic Number,The method contains a magic number: 3
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.okhttp,StethoInterceptorTest,hookAlmostRealInterpretResponseStream,Magic Number,The method contains a magic number: 4
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.okhttp,StethoInterceptorTest,answer,Long Statement,The length of the statement "return DecompressionHelper.teeInputWithDecompression(null`requestId`responseStream`capturedOutput`contentEncoding`responseHandler);" is 131.
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.okhttp,StethoInterceptorTest,answer,Magic Number,The method contains a magic number: 2
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.okhttp,StethoInterceptorTest,answer,Magic Number,The method contains a magic number: 3
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.okhttp,StethoInterceptorTest,answer,Magic Number,The method contains a magic number: 4
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.okhttp,StethoInterceptorTest,proceed,Long Statement,The length of the statement "throw new IllegalArgumentException("Expected " + System.identityHashCode(mRequest) + "; got "+ System.identityHashCode(request));" is 129.
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.okhttp,SimpleTestChain,proceed,Long Statement,The length of the statement "throw new IllegalArgumentException("Expected " + System.identityHashCode(mRequest) + "; got "+ System.identityHashCode(request));" is 129.
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.okhttp,StethoInterceptor,intercept,Long Statement,The length of the statement "responseStream=mEventReporter.interpretResponseStream(requestId`contentType != null ? contentType.toString() : null`response.header("Content-Encoding")`responseStream`new DefaultResponseHandler(mEventReporter`requestId));" is 221.
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.timber,StethoTree,log,Missing default,The following switch statement is missing a default case: switch (priority) {
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.sample,Networker,doFetch,Magic Number,The method contains a magic number: 1024
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.sample,HttpRequestTask,doFetch,Magic Number,The method contains a magic number: 1024
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.sample,APODContentProvider,query,Long Parameter List,The method has 5 parameters. 
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.sample,APODContentProvider,onCreate,Long Statement,The length of the statement "db.execSQL("CREATE TABLE " + APODContract.TABLE_NAME + " ("+ APODContract.Columns._ID+ " INTEGER PRIMARY KEY AUTOINCREMENT` "+ APODContract.Columns.TITLE+ " TEXT` "+ APODContract.Columns.DESCRIPTION_IMAGE_URL+ " TEXT` "+ APODContract.Columns.DESCRIPTION_TEXT+ " TEXT` "+ APODContract.Columns.LARGE_IMAGE_URL+ " TEXT "+ ")");" is 324.
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.sample,APODSQLiteOpenHelper,onCreate,Long Statement,The length of the statement "db.execSQL("CREATE TABLE " + APODContract.TABLE_NAME + " ("+ APODContract.Columns._ID+ " INTEGER PRIMARY KEY AUTOINCREMENT` "+ APODContract.Columns.TITLE+ " TEXT` "+ APODContract.Columns.DESCRIPTION_IMAGE_URL+ " TEXT` "+ APODContract.Columns.DESCRIPTION_TEXT+ " TEXT` "+ APODContract.Columns.LARGE_IMAGE_URL+ " TEXT "+ ")");" is 324.
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.sample,APODRssFetcher,fetchAndStore,Long Statement,The length of the statement "Networker.HttpRequest request=Networker.HttpRequest.newBuilder().friendlyName("APOD RSS").method(Networker.HttpMethod.GET).url(APOD_RSS_URL).build();" is 149.
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.sample,APODRssFetcher,onResponse,Magic Number,The method contains a magic number: 200
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.sample,APODRssFetcher,store,Long Statement,The length of the statement "operations.add(ContentProviderOperation.newInsert(APODContract.CONTENT_URI).withValues(convertItemToValues(item)).build());" is 123.
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.sample,APODRssFetcher,fetchLinkPage,Long Statement,The length of the statement "Networker.HttpRequest request=Networker.HttpRequest.newBuilder().friendlyName("fetchLinkPage").method(Networker.HttpMethod.GET).url(linkUrl).build();" is 149.
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.sample,APODActivity,onCreateLoader,Missing default,The following switch statement is missing a default case: switch (id) {
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.sample,APODActivity,fetchImage,Long Statement,The length of the statement "Networker.HttpRequest imageRequest=Networker.HttpRequest.newBuilder().method(Networker.HttpMethod.GET).url(imageUrl).build();" is 125.
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.sample,APODActivity,fetchImage,Magic Number,The method contains a magic number: 200
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.sample,APODActivity,onResponse,Magic Number,The method contains a magic number: 200
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.sample,APODPostsAdapter,fetchImage,Long Statement,The length of the statement "Networker.HttpRequest imageRequest=Networker.HttpRequest.newBuilder().method(Networker.HttpMethod.GET).url(imageUrl).build();" is 125.
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.sample,APODPostsAdapter,fetchImage,Magic Number,The method contains a magic number: 200
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.sample,APODPostsAdapter,onResponse,Magic Number,The method contains a magic number: 200
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.sample,SampleDebugApplication,initializeStetho,Long Statement,The length of the statement "return new Stetho.DefaultDumperPluginsBuilder(context).provide(new HelloWorldDumperPlugin()).provide(new APODDumperPlugin(context.getContentResolver())).finish();" is 162.
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.sample,SampleDebugApplication,get,Long Statement,The length of the statement "return new Stetho.DefaultDumperPluginsBuilder(context).provide(new HelloWorldDumperPlugin()).provide(new APODDumperPlugin(context.getContentResolver())).finish();" is 162.
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.urlconnection,StethoURLConnectionManagerImpl,preConnect,Long Statement,The length of the statement "mInspectorRequest=new URLConnectionInspectorRequest(getStethoRequestId()`mFriendlyName`connection`requestEntity`mRequestBodyHelper);" is 132.
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.urlconnection,StethoURLConnectionManagerImpl,interpretResponseStream,Long Statement,The length of the statement "responseStream=mStethoHook.interpretResponseStream(getStethoRequestId()`mConnection.getHeaderField("Content-Type")`mConnection.getHeaderField("Content-Encoding")`responseStream`new DefaultResponseHandler(mStethoHook`getStethoRequestId()));" is 239.
v1.2.0,f3e1c88be7df56b21f552b6d717079580215e045,Sat Sep 12 01:09:01 CEST 2015,stetho,com.facebook.stetho.urlconnection,URLConnectionInspectorRequest,URLConnectionInspectorRequest,Long Parameter List,The method has 5 parameters. 
